date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho,days_to_expiration
2024-07-10,AAPL,2024-07-26,220.0,Call,13.95,14.4,0.2383,0.8903,0.0162,-0.1069,0.0919,0.0846,16 days
2024-07-10,AAPL,2024-07-26,222.5,Call,11.8,12.2,0.2348,0.845,0.0208,-0.1222,0.1165,0.0809,16 days
2024-07-10,AAPL,2024-07-26,227.5,Call,7.85,8.05,0.2213,0.7235,0.031,-0.1448,0.1633,0.0703,16 days
2024-07-10,AAPL,2024-07-26,232.5,Call,4.7,4.8,0.2159,0.5499,0.0376,-0.1546,0.1931,0.054,16 days
2024-07-10,AAPL,2024-07-26,237.5,Call,2.5,2.6,0.2152,0.3643,0.0358,-0.1394,0.1832,0.036,16 days
2024-07-10,AAPL,2024-07-26,242.5,Call,1.25,1.31,0.2199,0.2144,0.0272,-0.1073,0.1422,0.0213,16 days
2024-07-10,AAPL,2024-07-26,247.5,Call,0.61,0.64,0.228,0.1172,0.0177,-0.0736,0.0959,0.0116,16 days
2024-07-10,AAPL,2024-07-26,250.0,Call,0.43,0.45,0.2333,0.0858,0.0137,-0.0596,0.0764,0.0085,16 days
2024-07-10,AAPL,2024-07-26,255.0,Call,0.23,0.26,0.2497,0.0492,0.0083,-0.0409,0.0496,0.0049,16 days
2024-07-10,AAPL,2024-07-26,260.0,Call,0.13,0.14,0.2638,0.0279,0.0049,-0.027,0.0312,0.0027,16 days
2024-07-10,AAPL,2024-07-26,270.0,Call,0.03,0.12,0.3115,0.0143,0.0023,-0.0178,0.0177,0.0014,16 days
2024-07-10,AAPL,2024-07-26,275.0,Call,0.01,0.07,0.3419,0.0123,0.0019,-0.0172,0.0156,0.0012,16 days
2024-07-10,AAPL,2024-07-26,280.0,Call,0.02,0.03,0.5003,0.0466,0.004,-0.0764,0.0475,0.0045,16 days
2024-07-10,AAPL,2024-07-26,285.0,Call,0.02,0.03,0.3601,0.0046,0.0007,-0.0076,0.0065,0.0004,16 days
2024-07-10,AAPL,2024-07-26,290.0,Call,0.02,0.03,0.3878,0.0043,0.0006,-0.0077,0.0062,0.0004,16 days
2024-07-10,AAPL,2024-08-09,165.0,Call,67.15,69.4,0.5173,0.9928,0.0006,-0.0394,0.0139,0.1334,30 days
2024-07-10,AAPL,2024-08-09,170.0,Call,63.4,64.4,0.5325,0.9854,0.001,-0.0504,0.0253,0.136,30 days
2024-07-10,AAPL,2024-08-09,175.0,Call,57.5,59.4,0.4475,0.9904,0.0008,-0.042,0.0177,0.1412,30 days
2024-07-10,AAPL,2024-08-09,180.0,Call,53.5,54.5,0.4661,0.9792,0.0016,-0.0555,0.0339,0.143,30 days
2024-07-10,AAPL,2024-08-09,185.0,Call,47.7,49.6,0.3976,0.9833,0.0015,-0.0488,0.0283,0.1479,30 days
2024-07-10,AAPL,2024-08-09,190.0,Call,42.65,44.6,0.3705,0.9784,0.0021,-0.0522,0.035,0.151,30 days
2024-07-10,AAPL,2024-08-09,200.0,Call,33.85,34.85,0.3459,0.949,0.0045,-0.0714,0.0703,0.1534,30 days
2024-07-10,AAPL,2024-08-09,205.0,Call,29.05,30.05,0.323,0.9302,0.0062,-0.0792,0.0898,0.1537,30 days
2024-07-10,AAPL,2024-08-09,210.0,Call,23.4,25.25,0.2492,0.9397,0.0072,-0.0653,0.0802,0.1598,30 days
2024-07-10,AAPL,2024-08-09,215.0,Call,19.95,20.85,0.2904,0.8553,0.0117,-0.1031,0.1522,0.1469,30 days
2024-07-10,AAPL,2024-08-09,220.0,Call,15.9,16.2,0.2707,0.7978,0.0156,-0.1128,0.1883,0.1395,30 days
2024-07-10,AAPL,2024-08-09,225.0,Call,12.1,12.5,0.2653,0.7101,0.0193,-0.1262,0.2286,0.1257,30 days
2024-07-10,AAPL,2024-08-09,230.0,Call,8.95,9.15,0.2607,0.6055,0.0221,-0.1333,0.257,0.1084,30 days
2024-07-10,AAPL,2024-08-09,235.0,Call,6.35,6.5,0.2592,0.4917,0.023,-0.1327,0.2663,0.0888,30 days
2024-07-10,AAPL,2024-08-09,240.0,Call,4.35,4.45,0.2591,0.3804,0.022,-0.1236,0.2543,0.0692,30 days
2024-07-10,AAPL,2024-08-09,245.0,Call,2.87,2.97,0.2603,0.2813,0.0194,-0.1079,0.2252,0.0514,30 days
2024-07-10,AAPL,2024-08-09,250.0,Call,1.8,1.95,0.2618,0.1992,0.0159,-0.0886,0.1865,0.0365,30 days
2024-07-10,AAPL,2024-08-09,255.0,Call,1.2,1.28,0.2685,0.1403,0.0124,-0.0717,0.1488,0.0258,30 days
2024-07-10,AAPL,2024-08-09,260.0,Call,0.78,0.83,0.2743,0.0965,0.0093,-0.0557,0.1142,0.0178,30 days
2024-07-10,AAPL,2024-08-09,270.0,Call,0.32,0.37,0.2876,0.045,0.0049,-0.032,0.0633,0.0083,30 days
2024-07-10,AAPL,2024-08-09,275.0,Call,0.2,0.29,0.2982,0.0324,0.0036,-0.0252,0.0484,0.0059,30 days
2024-07-10,AAPL,2024-08-09,280.0,Call,0.16,0.21,0.3108,0.0244,0.0027,-0.0207,0.0382,0.0045,30 days
2024-07-10,AAPL,2024-08-09,285.0,Call,0.09,0.17,0.3191,0.0174,0.002,-0.0159,0.0287,0.0032,30 days
2024-07-10,AAPL,2024-08-09,290.0,Call,0.05,0.17,0.335,0.0143,0.0016,-0.0141,0.0243,0.0026,30 days
2024-07-10,AAPL,2024-08-23,165.0,Call,68.55,69.55,0.5027,0.9812,0.001,-0.0408,0.0359,0.1921,44 days
2024-07-10,AAPL,2024-08-23,170.0,Call,63.6,64.6,0.4698,0.979,0.0012,-0.0421,0.0397,0.1975,44 days
2024-07-10,AAPL,2024-08-23,175.0,Call,57.1,59.65,0.4419,0.9753,0.0015,-0.0445,0.0457,0.2024,44 days
2024-07-10,AAPL,2024-08-23,180.0,Call,53.8,54.7,0.4141,0.9708,0.0019,-0.0469,0.0526,0.2071,44 days
2024-07-10,AAPL,2024-08-23,185.0,Call,47.9,49.8,0.3727,0.9698,0.0022,-0.0458,0.0542,0.2128,44 days
2024-07-10,AAPL,2024-08-23,190.0,Call,43.0,44.9,0.2282,0.9957,0.0005,-0.0267,0.0088,0.2265,44 days
2024-07-10,AAPL,2024-08-23,200.0,Call,34.25,35.25,0.3126,0.9338,0.005,-0.0605,0.1031,0.2202,44 days
2024-07-10,AAPL,2024-08-23,205.0,Call,29.5,30.4,0.288,0.9159,0.0065,-0.0646,0.1239,0.221,44 days
2024-07-10,AAPL,2024-08-23,210.0,Call,25.1,25.65,0.2745,0.8829,0.0088,-0.073,0.1582,0.2172,44 days
2024-07-10,AAPL,2024-08-23,215.0,Call,20.55,21.55,0.2656,0.8345,0.0115,-0.0833,0.2005,0.2088,44 days
2024-07-10,AAPL,2024-08-23,220.0,Call,16.7,17.35,0.2585,0.7706,0.0144,-0.0933,0.2446,0.1957,44 days
2024-07-10,AAPL,2024-08-23,225.0,Call,13.15,13.6,0.2525,0.6916,0.0172,-0.101,0.2842,0.178,44 days
2024-07-10,AAPL,2024-08-23,230.0,Call,9.75,10.5,0.246,0.6003,0.0194,-0.1043,0.3119,0.1563,44 days
2024-07-10,AAPL,2024-08-23,235.0,Call,7.25,7.85,0.2458,0.501,0.02,-0.1044,0.3223,0.1315,44 days
2024-07-10,AAPL,2024-08-23,240.0,Call,5.15,5.5,0.2412,0.4012,0.0198,-0.0973,0.3124,0.1062,44 days
2024-07-10,AAPL,2024-08-23,245.0,Call,3.55,4.0,0.2433,0.3116,0.0179,-0.0881,0.2857,0.0829,44 days
2024-07-10,AAPL,2024-08-23,250.0,Call,2.37,2.93,0.2468,0.2361,0.0154,-0.0768,0.249,0.063,44 days
2024-07-10,AAPL,2024-08-23,255.0,Call,1.64,2.04,0.2508,0.1752,0.0127,-0.0646,0.2085,0.0469,44 days
2024-07-10,AAPL,2024-08-23,260.0,Call,0.99,1.4,0.2506,0.1235,0.01,-0.0506,0.165,0.0332,44 days
2024-07-10,AAPL,2024-08-23,270.0,Call,0.39,0.6,0.2538,0.0582,0.0056,-0.0288,0.094,0.0157,44 days
2024-07-10,AAPL,2024-08-23,275.0,Call,0.21,0.43,0.2568,0.0395,0.0041,-0.0212,0.0689,0.0107,44 days
2024-07-10,AAPL,2024-08-23,280.0,Call,0.08,0.55,0.279,0.0363,0.0035,-0.0214,0.0643,0.0098,44 days
2024-07-10,AAPL,2024-08-23,285.0,Call,0.01,0.23,0.2859,0.0269,0.0026,-0.0171,0.0503,0.0072,44 days
2024-07-10,AAPL,2024-08-23,290.0,Call,0.1,0.19,0.2863,0.0178,0.0019,-0.0121,0.0355,0.0048,44 days
2024-07-12,AAPL,2024-07-26,160.0,Call,69.95,72.0,0.7484,0.9951,0.0004,-0.0425,0.0064,0.0607,14 days
2024-07-12,AAPL,2024-07-26,165.0,Call,64.9,67.05,0.6752,0.9956,0.0004,-0.0403,0.0059,0.0627,14 days
2024-07-12,AAPL,2024-07-26,175.0,Call,55.3,56.8,0.6259,0.9901,0.0009,-0.054,0.0119,0.066,14 days
2024-07-12,AAPL,2024-07-26,180.0,Call,50.0,52.05,0.5379,0.9924,0.0008,-0.0464,0.0095,0.0681,14 days
2024-07-12,AAPL,2024-07-26,185.0,Call,45.4,46.85,0.5473,0.9834,0.0016,-0.0651,0.0187,0.0692,14 days
2024-07-12,AAPL,2024-07-26,190.0,Call,40.4,41.7,0.4368,0.9902,0.0013,-0.0481,0.0119,0.0718,14 days
2024-07-12,AAPL,2024-07-26,195.0,Call,35.4,36.6,0.3021,0.9982,0.0004,-0.0334,0.0027,0.0744,14 days
2024-07-12,AAPL,2024-07-26,202.5,Call,28.05,29.3,0.3551,0.9734,0.0038,-0.0661,0.0278,0.075,14 days
2024-07-12,AAPL,2024-07-26,207.5,Call,22.65,24.8,0.311,0.9639,0.0056,-0.0709,0.0358,0.0761,14 days
2024-07-12,AAPL,2024-07-26,212.5,Call,17.85,19.9,0.2824,0.9386,0.0095,-0.0862,0.0548,0.0757,14 days
2024-07-12,AAPL,2024-07-26,217.5,Call,13.3,14.85,0.2457,0.9,0.0158,-0.0998,0.0792,0.0742,14 days
2024-07-12,AAPL,2024-07-26,222.5,Call,9.55,9.9,0.2326,0.803,0.0264,-0.1315,0.1252,0.0672,14 days
2024-07-12,AAPL,2024-07-26,225.0,Call,7.65,7.85,0.226,0.7335,0.0321,-0.1449,0.1483,0.0618,14 days
2024-07-12,AAPL,2024-07-26,230.0,Call,4.35,4.5,0.2153,0.5521,0.0406,-0.1565,0.1786,0.0471,14 days
2024-07-12,AAPL,2024-07-26,235.0,Call,2.2,2.28,0.2142,0.3515,0.0383,-0.1404,0.1675,0.0302,14 days
2024-07-12,AAPL,2024-07-26,240.0,Call,0.99,1.04,0.2169,0.1916,0.0278,-0.1021,0.1231,0.0165,14 days
2024-07-12,AAPL,2024-07-26,245.0,Call,0.44,0.48,0.2266,0.0972,0.0168,-0.0662,0.0776,0.0084,14 days
2024-07-12,AAPL,2024-07-26,250.0,Call,0.21,0.23,0.2403,0.0494,0.0094,-0.0413,0.0461,0.0042,14 days
2024-07-12,AAPL,2024-07-26,252.5,Call,0.15,0.19,0.2517,0.0379,0.0072,-0.0348,0.0373,0.0032,14 days
2024-07-12,AAPL,2024-07-26,260.0,Call,0.07,0.1,0.285,0.0185,0.0035,-0.0214,0.0204,0.0016,14 days
2024-07-12,AAPL,2024-07-26,265.0,Call,0.03,0.07,0.3013,0.0109,0.0021,-0.0143,0.013,0.0009,14 days
2024-07-12,AAPL,2024-07-26,270.0,Call,0.03,0.06,0.3322,0.0091,0.0016,-0.0134,0.0111,0.0007,14 days
2024-07-12,AAPL,2024-07-26,275.0,Call,0.02,0.05,0.3554,0.0068,0.0011,-0.0111,0.0086,0.0005,14 days
2024-07-12,AAPL,2024-07-26,280.0,Call,0.02,0.05,0.3875,0.0063,0.001,-0.0113,0.008,0.0005,14 days
2024-07-12,AAPL,2024-07-26,290.0,Call,0.01,0.03,0.4416,0.0048,0.0007,-0.0102,0.0064,0.0004,14 days
2024-07-12,AAPL,2024-07-26,295.0,Call,0.01,0.04,0.4855,0.0058,0.0007,-0.0132,0.0075,0.0005,14 days
2024-07-12,AAPL,2024-07-26,300.0,Call,0.01,0.03,0.4993,0.0043,0.0005,-0.0105,0.0058,0.0003,14 days
2024-07-12,AAPL,2024-08-09,160.0,Call,69.9,72.8,0.6234,0.9866,0.0008,-0.0446,0.0214,0.1197,28 days
2024-07-12,AAPL,2024-08-09,165.0,Call,64.8,67.95,0.5792,0.9854,0.0009,-0.0454,0.0231,0.1233,28 days
2024-07-12,AAPL,2024-08-09,175.0,Call,54.85,57.6,0.4485,0.9893,0.0009,-0.0371,0.0175,0.1317,28 days
2024-07-12,AAPL,2024-08-09,180.0,Call,50.05,52.95,0.4672,0.9773,0.0017,-0.0517,0.0339,0.1333,28 days
2024-07-12,AAPL,2024-08-09,185.0,Call,44.95,48.1,0.4245,0.9749,0.0021,-0.0521,0.0369,0.1367,28 days
2024-07-12,AAPL,2024-08-09,190.0,Call,40.15,43.05,0.394,0.9685,0.0027,-0.0561,0.0448,0.1393,28 days
2024-07-12,AAPL,2024-08-09,195.0,Call,35.15,38.25,0.3654,0.9591,0.0037,-0.0613,0.0556,0.1414,28 days
2024-07-12,AAPL,2024-08-09,200.0,Call,30.45,33.25,0.3402,0.9446,0.0051,-0.0684,0.0711,0.1426,28 days
2024-07-12,AAPL,2024-08-09,205.0,Call,25.55,28.55,0.3149,0.9241,0.007,-0.0764,0.0909,0.1426,28 days
2024-07-12,AAPL,2024-08-09,210.0,Call,21.25,23.35,0.2873,0.8963,0.0098,-0.084,0.1148,0.1414,28 days
2024-07-12,AAPL,2024-08-09,215.0,Call,17.8,18.2,0.2826,0.8365,0.0136,-0.1032,0.1573,0.1341,28 days
2024-07-12,AAPL,2024-08-09,220.0,Call,13.8,14.15,0.2741,0.7598,0.0177,-0.1191,0.1984,0.1236,28 days
2024-07-12,AAPL,2024-08-09,225.0,Call,10.2,10.55,0.2659,0.6628,0.0214,-0.1301,0.2331,0.1092,28 days
2024-07-12,AAPL,2024-08-09,230.0,Call,7.3,7.5,0.262,0.5488,0.0236,-0.1345,0.2527,0.0913,28 days
2024-07-12,AAPL,2024-08-09,235.0,Call,4.95,5.15,0.2599,0.4302,0.0236,-0.1292,0.2508,0.0722,28 days
2024-07-12,AAPL,2024-08-09,240.0,Call,3.25,3.4,0.2601,0.32,0.0215,-0.1156,0.2283,0.054,28 days
2024-07-12,AAPL,2024-08-09,245.0,Call,2.07,2.16,0.2614,0.2266,0.018,-0.0966,0.1923,0.0384,28 days
2024-07-12,AAPL,2024-08-09,250.0,Call,1.28,1.37,0.2647,0.155,0.0141,-0.0766,0.1521,0.0264,28 days
2024-07-12,AAPL,2024-08-09,255.0,Call,0.76,0.93,0.2712,0.1052,0.0105,-0.0595,0.1162,0.0179,28 days
2024-07-12,AAPL,2024-08-09,260.0,Call,0.53,0.59,0.2805,0.0724,0.0076,-0.0462,0.0879,0.0123,28 days
2024-07-12,AAPL,2024-08-09,265.0,Call,0.36,0.41,0.2915,0.0508,0.0056,-0.0363,0.0667,0.0087,28 days
2024-07-12,AAPL,2024-08-09,270.0,Call,0.26,0.28,0.3025,0.0361,0.0041,-0.0285,0.0507,0.0061,28 days
2024-07-12,AAPL,2024-08-09,275.0,Call,0.16,0.23,0.3142,0.0263,0.003,-0.0226,0.0389,0.0045,28 days
2024-07-12,AAPL,2024-08-09,280.0,Call,0.12,0.17,0.3262,0.0195,0.0022,-0.0182,0.0303,0.0033,28 days
2024-07-12,AAPL,2024-08-09,290.0,Call,0.03,0.14,0.3502,0.0113,0.0013,-0.0122,0.019,0.0019,28 days
2024-07-12,AAPL,2024-08-09,295.0,Call,0.05,0.15,0.3806,0.0122,0.0013,-0.0141,0.0203,0.002,28 days
2024-07-12,AAPL,2024-08-09,300.0,Call,0.04,0.07,0.3806,0.008,0.0009,-0.0097,0.014,0.0013,28 days
2024-07-12,AAPL,2024-08-30,160.0,Call,70.45,73.45,0.5515,0.9726,0.0013,-0.0461,0.0513,0.2044,49 days
2024-07-12,AAPL,2024-08-30,165.0,Call,65.55,68.5,0.5191,0.9692,0.0015,-0.0479,0.0568,0.21,49 days
2024-07-12,AAPL,2024-08-30,175.0,Call,55.7,58.6,0.4504,0.9621,0.0021,-0.0502,0.0677,0.221,49 days
2024-07-12,AAPL,2024-08-30,180.0,Call,50.7,53.7,0.4145,0.9584,0.0024,-0.0507,0.0733,0.2265,49 days
2024-07-12,AAPL,2024-08-30,185.0,Call,45.9,48.8,0.3911,0.9494,0.003,-0.0546,0.0862,0.2303,49 days
2024-07-12,AAPL,2024-08-30,190.0,Call,41.35,43.9,0.3773,0.9337,0.0039,-0.0617,0.1072,0.2317,49 days
2024-07-12,AAPL,2024-08-30,195.0,Call,36.2,39.1,0.3374,0.9276,0.0047,-0.0605,0.1148,0.2365,49 days
2024-07-12,AAPL,2024-08-30,200.0,Call,31.4,34.3,0.3114,0.9115,0.006,-0.0638,0.1341,0.238,49 days
2024-07-12,AAPL,2024-08-30,205.0,Call,26.8,29.65,0.2937,0.8843,0.0077,-0.0701,0.1633,0.2358,49 days
2024-07-12,AAPL,2024-08-30,210.0,Call,22.85,24.2,0.2663,0.8564,0.01,-0.0727,0.1901,0.2334,49 days
2024-07-12,AAPL,2024-08-30,215.0,Call,18.85,19.8,0.257,0.8025,0.0127,-0.0814,0.2337,0.2224,49 days
2024-07-12,AAPL,2024-08-30,220.0,Call,14.8,16.25,0.252,0.7315,0.0154,-0.09,0.2777,0.2055,49 days
2024-07-12,AAPL,2024-08-30,225.0,Call,11.35,12.95,0.2484,0.6475,0.0176,-0.096,0.313,0.1841,49 days
2024-07-12,AAPL,2024-08-30,230.0,Call,8.5,9.95,0.245,0.5549,0.019,-0.0978,0.3333,0.1593,49 days
2024-07-12,AAPL,2024-08-30,235.0,Call,6.4,6.95,0.2389,0.4578,0.0196,-0.0937,0.3347,0.1327,49 days
2024-07-12,AAPL,2024-08-30,240.0,Call,4.5,5.15,0.2396,0.3651,0.0185,-0.0873,0.3173,0.1065,49 days
2024-07-12,AAPL,2024-08-30,245.0,Call,2.97,3.75,0.239,0.2805,0.0166,-0.0769,0.2844,0.0823,49 days
2024-07-12,AAPL,2024-08-30,250.0,Call,2.25,2.59,0.2447,0.2144,0.0141,-0.0672,0.2463,0.0631,49 days
2024-07-12,AAPL,2024-08-30,255.0,Call,1.26,1.8,0.2402,0.151,0.0115,-0.0525,0.1977,0.0446,49 days
2024-07-12,AAPL,2024-08-30,260.0,Call,0.85,1.32,0.2466,0.1116,0.0091,-0.0434,0.1604,0.033,49 days
2024-07-12,AAPL,2024-08-30,265.0,Call,0.55,0.9,0.2493,0.0789,0.0069,-0.0337,0.1242,0.0234,49 days
2024-07-12,AAPL,2024-08-30,270.0,Call,0.37,0.68,0.2567,0.0584,0.0053,-0.0274,0.0986,0.0173,49 days
2024-07-12,AAPL,2024-08-30,275.0,Call,0.23,0.56,0.2655,0.0444,0.0041,-0.0226,0.0792,0.0132,49 days
2024-07-12,AAPL,2024-08-30,280.0,Call,0.26,0.43,0.2808,0.0376,0.0034,-0.0208,0.0693,0.0112,49 days
2024-07-12,AAPL,2024-08-30,290.0,Call,0.05,0.31,0.2909,0.0205,0.002,-0.013,0.0419,0.0061,49 days
2024-07-12,AAPL,2024-08-30,295.0,Call,0.05,0.34,0.3131,0.0207,0.0018,-0.014,0.0422,0.0061,49 days
2024-07-12,AAPL,2024-08-30,300.0,Call,0.01,0.15,0.3192,0.0161,0.0014,-0.0115,0.034,0.0047,49 days
2024-07-15,AAPL,2024-07-26,165.0,Call,68.8,70.4,0.7049,1.0,0.0001,-0.0659,0.002,0.0495,11 days
2024-07-15,AAPL,2024-07-26,170.0,Call,63.85,65.7,0.7049,0.9983,0.0003,-0.0731,0.004,0.0509,11 days
2024-07-15,AAPL,2024-07-26,175.0,Call,59.15,60.4,0.6574,0.9976,0.0004,-0.0753,0.0048,0.0523,11 days
2024-07-15,AAPL,2024-07-26,182.5,Call,51.35,53.25,0.5816,0.9964,0.0006,-0.0778,0.006,0.0545,11 days
2024-07-15,AAPL,2024-07-26,187.5,Call,46.35,48.3,0.4989,0.9977,0.0005,-0.0732,0.0047,0.0561,11 days
2024-07-15,AAPL,2024-07-26,192.5,Call,41.4,43.3,0.4633,0.9959,0.0008,-0.077,0.0065,0.0575,11 days
2024-07-15,AAPL,2024-07-26,200.0,Call,34.4,35.3,0.4145,0.9906,0.0017,-0.0861,0.0117,0.0593,11 days
2024-07-15,AAPL,2024-07-26,205.0,Call,29.3,30.55,0.3787,0.9848,0.0027,-0.0935,0.0169,0.0604,11 days
2024-07-15,AAPL,2024-07-26,210.0,Call,24.6,26.55,0.412,0.9492,0.0063,-0.1441,0.0436,0.0593,11 days
2024-07-15,AAPL,2024-07-26,215.0,Call,19.75,20.5,0.3134,0.9551,0.0076,-0.1201,0.0396,0.0613,11 days
2024-07-15,AAPL,2024-07-26,220.0,Call,15.0,15.5,0.1789,0.9866,0.0051,-0.0791,0.0153,0.0651,11 days
2024-07-15,AAPL,2024-07-26,225.0,Call,10.55,10.95,0.2203,0.8829,0.0221,-0.141,0.0808,0.0591,11 days
2024-07-15,AAPL,2024-07-26,230.0,Call,6.65,7.0,0.2256,0.725,0.0364,-0.1894,0.1363,0.0491,11 days
2024-07-15,AAPL,2024-07-26,235.0,Call,3.85,4.0,0.2341,0.5187,0.0418,-0.2085,0.1624,0.0354,11 days
2024-07-15,AAPL,2024-07-26,240.0,Call,1.91,2.0,0.2361,0.3201,0.0372,-0.1784,0.1457,0.022,11 days
2024-07-15,AAPL,2024-07-26,245.0,Call,0.86,0.92,0.2419,0.1719,0.0259,-0.126,0.1038,0.0118,11 days
2024-07-15,AAPL,2024-07-26,247.5,Call,0.58,0.62,0.2473,0.1227,0.0202,-0.1015,0.0827,0.0084,11 days
2024-07-15,AAPL,2024-07-26,252.5,Call,0.26,0.29,0.2601,0.0611,0.0114,-0.0624,0.0492,0.0042,11 days
2024-07-15,AAPL,2024-07-26,257.5,Call,0.13,0.16,0.2796,0.033,0.0064,-0.0404,0.0299,0.0022,11 days
2024-07-15,AAPL,2024-07-26,265.0,Call,0.06,0.08,0.3145,0.0156,0.003,-0.0239,0.0159,0.001,11 days
2024-07-15,AAPL,2024-07-26,270.0,Call,0.04,0.05,0.3364,0.0098,0.0019,-0.0171,0.0107,0.0006,11 days
2024-07-15,AAPL,2024-07-26,275.0,Call,0.02,0.04,0.3575,0.0064,0.0012,-0.0124,0.0074,0.0004,11 days
2024-07-15,AAPL,2024-07-26,280.0,Call,0.02,0.04,0.3935,0.0059,0.001,-0.0126,0.0068,0.0004,11 days
2024-07-15,AAPL,2024-07-26,285.0,Call,0.01,0.03,0.4285,0.0055,0.0009,-0.0128,0.0064,0.0003,11 days
2024-07-15,AAPL,2024-07-26,295.0,Call,0.01,0.04,0.5114,0.0061,0.0008,-0.0168,0.007,0.0004,11 days
2024-07-15,AAPL,2024-07-26,300.0,Call,0.01,0.02,0.7325,0.0322,0.0024,-0.1002,0.0294,0.0021,11 days
2024-07-15,AAPL,2024-08-09,165.0,Call,68.8,71.5,0.5465,0.9947,0.0004,-0.0349,0.0093,0.1117,25 days
2024-07-15,AAPL,2024-08-09,170.0,Call,63.95,65.65,0.5056,0.9942,0.0005,-0.0356,0.0101,0.115,25 days
2024-07-15,AAPL,2024-08-09,175.0,Call,58.9,60.75,0.4736,0.9929,0.0006,-0.0375,0.012,0.1182,25 days
2024-07-15,AAPL,2024-08-09,180.0,Call,54.0,55.8,0.4533,0.9898,0.0009,-0.0418,0.0166,0.1211,25 days
2024-07-15,AAPL,2024-08-09,190.0,Call,44.1,45.85,0.3978,0.9825,0.0017,-0.049,0.0265,0.1267,25 days
2024-07-15,AAPL,2024-08-09,195.0,Call,40.05,40.95,0.3947,0.9694,0.0028,-0.0617,0.0424,0.1279,25 days
2024-07-15,AAPL,2024-08-09,200.0,Call,34.3,36.0,0.3512,0.9654,0.0035,-0.0618,0.047,0.1307,25 days
2024-07-15,AAPL,2024-08-09,205.0,Call,29.4,31.2,0.237,0.988,0.0021,-0.0394,0.0191,0.1379,25 days
2024-07-15,AAPL,2024-08-09,210.0,Call,24.85,26.4,0.2724,0.9489,0.0062,-0.0647,0.0644,0.1348,25 days
2024-07-15,AAPL,2024-08-09,215.0,Call,21.2,23.0,0.3551,0.846,0.0108,-0.1299,0.1455,0.1207,25 days
2024-07-15,AAPL,2024-08-09,220.0,Call,16.95,19.1,0.3469,0.7847,0.0137,-0.1495,0.1794,0.1136,25 days
2024-07-15,AAPL,2024-08-09,225.0,Call,13.05,14.0,0.302,0.7286,0.0178,-0.1466,0.2034,0.1077,25 days
2024-07-15,AAPL,2024-08-09,230.0,Call,9.75,10.0,0.2845,0.6354,0.0215,-0.1521,0.2305,0.0952,25 days
2024-07-15,AAPL,2024-08-09,235.0,Call,6.95,7.15,0.2811,0.5227,0.023,-0.1547,0.2444,0.0791,25 days
2024-07-15,AAPL,2024-08-09,240.0,Call,4.75,4.9,0.279,0.4085,0.0226,-0.1466,0.2383,0.0622,25 days
2024-07-15,AAPL,2024-08-09,245.0,Call,3.1,3.3,0.2794,0.304,0.0204,-0.1302,0.2146,0.0466,25 days
2024-07-15,AAPL,2024-08-09,250.0,Call,2.01,2.15,0.2823,0.2175,0.0169,-0.1092,0.1805,0.0335,25 days
2024-07-15,AAPL,2024-08-09,255.0,Call,1.26,1.43,0.2873,0.1518,0.0133,-0.088,0.1442,0.0234,25 days
2024-07-15,AAPL,2024-08-09,260.0,Call,0.81,0.92,0.2933,0.1039,0.01,-0.0685,0.1107,0.0161,25 days
2024-07-15,AAPL,2024-08-09,265.0,Call,0.54,0.61,0.3021,0.0719,0.0073,-0.0533,0.0841,0.0111,25 days
2024-07-15,AAPL,2024-08-09,270.0,Call,0.36,0.41,0.311,0.0497,0.0053,-0.0409,0.063,0.0077,25 days
2024-07-15,AAPL,2024-08-09,275.0,Call,0.26,0.27,0.3209,0.035,0.0039,-0.0316,0.0474,0.0054,25 days
2024-07-15,AAPL,2024-08-09,280.0,Call,0.19,0.2,0.3337,0.0258,0.0029,-0.0254,0.0368,0.004,25 days
2024-07-15,AAPL,2024-08-09,285.0,Call,0.14,0.15,0.3459,0.0192,0.0022,-0.0205,0.0287,0.0029,25 days
2024-07-15,AAPL,2024-08-09,295.0,Call,0.08,0.1,0.373,0.0117,0.0013,-0.0144,0.0188,0.0018,25 days
2024-07-15,AAPL,2024-08-09,300.0,Call,0.05,0.09,0.3846,0.0091,0.001,-0.0119,0.015,0.0014,25 days
2024-07-15,AAPL,2024-08-30,165.0,Call,69.95,71.15,0.3386,0.9986,0.0001,-0.0244,0.0032,0.2061,46 days
2024-07-15,AAPL,2024-08-30,170.0,Call,65.0,66.25,0.3686,0.9947,0.0004,-0.0286,0.0121,0.2112,46 days
2024-07-15,AAPL,2024-08-30,175.0,Call,60.1,61.35,0.376,0.9893,0.0008,-0.0338,0.0231,0.2158,46 days
2024-07-15,AAPL,2024-08-30,180.0,Call,55.15,56.35,0.3409,0.989,0.0009,-0.0338,0.0235,0.222,46 days
2024-07-15,AAPL,2024-08-30,190.0,Call,45.4,46.6,0.3266,0.9729,0.0022,-0.0443,0.0516,0.2295,46 days
2024-07-15,AAPL,2024-08-30,195.0,Call,40.45,41.7,0.3003,0.9672,0.0029,-0.0463,0.0606,0.234,46 days
2024-07-15,AAPL,2024-08-30,200.0,Call,35.65,36.95,0.292,0.9502,0.0042,-0.0536,0.0851,0.235,46 days
