date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho,days_to_expiration
2024-01-05,AAPL,2024-02-23,150.0,Put,0.29,0.41,0.3137,-0.0398,0.0041,-0.0172,0.0592,-0.0095,49 days
2024-01-05,AAPL,2024-02-23,155.0,Put,0.32,0.59,0.2849,-0.0545,0.0058,-0.0198,0.0768,-0.0128,49 days
2024-01-05,AAPL,2024-02-23,160.0,Put,0.6,0.9,0.2706,-0.087,0.0088,-0.0267,0.1056,-0.0203,49 days
2024-01-05,AAPL,2024-02-23,165.0,Put,1.17,1.36,0.2598,-0.1386,0.0129,-0.0353,0.1493,-0.032,49 days
2024-01-05,AAPL,2024-02-23,170.0,Put,1.76,2.25,0.2457,-0.2092,0.0178,-0.0425,0.1961,-0.0474,49 days
2024-01-05,AAPL,2024-02-23,175.0,Put,3.1,3.45,0.2382,-0.3101,0.0227,-0.049,0.2364,-0.0686,49 days
2024-01-05,AAPL,2024-02-23,180.0,Put,4.55,6.15,0.2407,-0.4338,0.0252,-0.0531,0.2605,-0.0929,49 days
2024-01-05,AAPL,2024-02-23,185.0,Put,6.35,8.05,0.2102,-0.5751,0.0295,-0.042,0.2607,-0.1118,49 days
2024-01-05,AAPL,2024-02-23,190.0,Put,9.5,11.05,0.1979,-0.728,0.0286,-0.0293,0.2207,-0.1171,49 days
2024-01-05,AAPL,2024-02-23,195.0,Put,13.4,14.65,0.1755,-0.899,0.0261,-0.01,0.1174,-0.07,49 days
2024-01-05,AAPL,2024-02-23,200.0,Put,17.8,19.9,0.1925,-0.9644,0.0191,-0.0034,0.057,-0.0276,49 days
2024-01-05,AAPL,2024-02-23,205.0,Put,23.2,24.55,0.2337,-0.9608,0.0146,-0.0065,0.0572,-0.0364,49 days
2024-01-05,AAPL,2024-02-23,210.0,Put,27.95,29.95,0.2817,-0.9472,0.0114,-0.0109,0.0712,-0.0571,49 days
2024-01-05,AAPL,2024-02-23,215.0,Put,32.8,34.45,0.2193,-1.0,0.0,0.0,0.0,-0.0002,49 days
2024-01-05,AAPL,2024-02-23,220.0,Put,37.4,39.5,0.2303,-1.0,0.0,0.0,0.0,-0.0002,49 days
2024-01-05,AAPL,2024-02-23,225.0,Put,43.35,44.85,0.4025,-0.9401,0.0071,-0.0199,0.08,-0.0809,49 days
2024-01-05,AAPL,2024-02-23,230.0,Put,48.3,49.6,0.4098,-0.9613,0.0061,-0.013,0.0579,-0.0579,49 days
2024-01-05,AAPL,2024-02-23,235.0,Put,52.75,54.75,0.349,-1.0,0.0,0.0,0.0,-0.0002,49 days
2024-01-08,AAPL,2024-01-19,130.0,Put,0.0,0.01,0.915,-0.0098,0.0008,-0.035,0.0085,-0.0005,11 days
2024-01-08,AAPL,2024-01-19,135.0,Put,0.01,0.01,0.7494,-0.0058,0.0006,-0.0179,0.0053,-0.0003,11 days
2024-01-08,AAPL,2024-01-19,140.0,Put,0.01,0.01,0.5838,-0.0022,0.0003,-0.0058,0.0022,-0.0001,11 days
2024-01-08,AAPL,2024-01-19,145.0,Put,0.01,0.02,0.5424,-0.0036,0.0006,-0.0085,0.0034,-0.0002,11 days
2024-01-08,AAPL,2024-01-19,150.0,Put,0.01,0.02,0.4748,-0.0041,0.0007,-0.0083,0.0039,-0.0002,11 days
2024-01-08,AAPL,2024-01-19,152.5,Put,0.01,0.02,0.4416,-0.0044,0.0009,-0.0082,0.0041,-0.0002,11 days
2024-01-08,AAPL,2024-01-19,157.5,Put,0.02,0.03,0.386,-0.0061,0.0013,-0.0096,0.0055,-0.0003,11 days
2024-01-08,AAPL,2024-01-19,162.5,Put,0.03,0.04,0.334,-0.0094,0.0023,-0.0121,0.0081,-0.0005,11 days
2024-01-08,AAPL,2024-01-19,167.5,Put,0.05,0.06,0.2844,-0.0164,0.0044,-0.0166,0.0132,-0.0009,11 days
2024-01-08,AAPL,2024-01-19,170.0,Put,0.08,0.09,0.2669,-0.0256,0.0069,-0.0226,0.0192,-0.0014,11 days
2024-01-08,AAPL,2024-01-19,175.0,Put,0.18,0.19,0.2245,-0.0587,0.0162,-0.0368,0.0377,-0.0033,11 days
2024-01-08,AAPL,2024-01-19,177.5,Put,0.32,0.35,0.2116,-0.1017,0.0262,-0.0526,0.0604,-0.0053,11 days
2024-01-08,AAPL,2024-01-19,182.5,Put,1.08,1.12,0.1891,-0.2858,0.0565,-0.0873,0.1118,-0.0142,11 days
2024-01-08,AAPL,2024-01-19,185.0,Put,1.91,1.97,0.1815,-0.4404,0.0689,-0.0947,0.1273,-0.0207,11 days
2024-01-08,AAPL,2024-01-19,190.0,Put,4.9,5.05,0.1744,-0.7784,0.0582,-0.0614,0.0972,-0.0274,11 days
2024-01-08,AAPL,2024-01-19,192.5,Put,7.0,7.2,0.1756,-0.8968,0.0407,-0.0335,0.0603,-0.0218,11 days
2024-01-08,AAPL,2024-01-19,197.5,Put,11.85,12.15,0.2314,-0.9551,0.0197,-0.0219,0.0319,-0.0154,11 days
2024-01-08,AAPL,2024-01-19,200.0,Put,14.4,14.75,0.2906,-0.94,0.0166,-0.0384,0.04,-0.0208,11 days
2024-01-08,AAPL,2024-01-19,205.0,Put,19.35,19.65,0.3352,-0.9677,0.0103,-0.0252,0.0251,-0.0153,11 days
2024-01-08,AAPL,2024-01-19,210.0,Put,24.35,24.7,0.4105,-0.9667,0.008,-0.0336,0.0243,-0.0176,11 days
2024-01-08,AAPL,2024-01-19,212.5,Put,26.8,27.15,0.4146,-0.9805,0.0063,-0.0201,0.0162,-0.0119,11 days
2024-01-08,AAPL,2024-01-19,217.5,Put,31.65,32.15,0.4698,-0.9836,0.0049,-0.0193,0.0133,-0.0114,11 days
2024-01-08,AAPL,2024-01-19,222.5,Put,36.65,37.15,0.525,-0.9852,0.004,-0.0197,0.0129,-0.0114,11 days
2024-01-08,AAPL,2024-01-19,227.5,Put,41.65,42.15,0.5802,-0.9859,0.0034,-0.0214,0.0116,-0.0117,11 days
2024-01-08,AAPL,2024-01-19,230.0,Put,44.3,44.65,0.6078,-0.986,0.0032,-0.0225,0.0111,-0.012,11 days
2024-01-08,AAPL,2024-01-19,235.0,Put,49.15,50.0,0.7243,-0.9725,0.0035,-0.0539,0.0211,-0.0213,11 days
2024-01-08,AAPL,2024-01-19,240.0,Put,54.15,54.65,0.7405,-0.9816,0.0028,-0.0374,0.0154,-0.0169,11 days
2024-01-08,AAPL,2024-02-02,130.0,Put,0.01,0.04,0.5429,-0.0046,0.0005,-0.0069,0.0065,-0.0006,25 days
2024-01-08,AAPL,2024-02-02,135.0,Put,0.02,0.05,0.4836,-0.0045,0.0005,-0.0061,0.0064,-0.0006,25 days
2024-01-08,AAPL,2024-02-02,140.0,Put,0.03,0.06,0.4467,-0.0062,0.0008,-0.0074,0.0085,-0.0008,25 days
2024-01-08,AAPL,2024-02-02,145.0,Put,0.05,0.07,0.4116,-0.0086,0.0011,-0.0091,0.0114,-0.0011,25 days
2024-01-08,AAPL,2024-02-02,150.0,Put,0.07,0.1,0.3792,-0.0128,0.0017,-0.0118,0.016,-0.0016,25 days
2024-01-08,AAPL,2024-02-02,155.0,Put,0.13,0.14,0.3522,-0.0207,0.0029,-0.0164,0.0242,-0.0027,25 days
2024-01-08,AAPL,2024-02-02,160.0,Put,0.2,0.22,0.3233,-0.033,0.0046,-0.0222,0.0357,-0.0043,25 days
2024-01-08,AAPL,2024-02-02,165.0,Put,0.34,0.37,0.2984,-0.0558,0.0077,-0.031,0.0546,-0.0073,25 days
2024-01-08,AAPL,2024-02-02,170.0,Put,0.62,0.65,0.2764,-0.0973,0.0129,-0.0437,0.0876,-0.0118,25 days
2024-01-08,AAPL,2024-02-02,175.0,Put,1.2,1.22,0.2604,-0.1728,0.0204,-0.0603,0.1253,-0.0205,25 days
2024-01-08,AAPL,2024-02-02,180.0,Put,2.22,2.3,0.2472,-0.2911,0.0289,-0.0752,0.168,-0.0333,25 days
2024-01-08,AAPL,2024-02-02,185.0,Put,3.95,4.05,0.2354,-0.4512,0.0355,-0.0799,0.1919,-0.0485,25 days
2024-01-08,AAPL,2024-02-02,190.0,Put,6.45,6.75,0.2239,-0.6358,0.0366,-0.0681,0.1827,-0.0602,25 days
2024-01-08,AAPL,2024-02-02,195.0,Put,10.0,10.3,0.2139,-0.8108,0.0305,-0.0421,0.1335,-0.0583,25 days
2024-01-08,AAPL,2024-02-02,200.0,Put,14.4,14.85,0.2227,-0.9183,0.0208,-0.0214,0.0752,-0.041,25 days
2024-01-08,AAPL,2024-02-02,205.0,Put,19.25,19.8,0.256,-0.9537,0.0143,-0.0152,0.049,-0.0297,25 days
2024-01-08,AAPL,2024-02-02,210.0,Put,24.25,24.8,0.3026,-0.96,0.0107,-0.0164,0.0423,-0.0297,25 days
2024-01-08,AAPL,2024-02-02,215.0,Put,29.2,29.8,0.3393,-0.97,0.0082,-0.0135,0.0333,-0.0257,25 days
2024-01-08,AAPL,2024-02-02,220.0,Put,34.15,34.8,0.371,-0.9796,0.0066,-0.0112,0.0243,-0.0191,25 days
2024-01-08,AAPL,2024-02-02,225.0,Put,39.2,39.8,0.421,-0.9752,0.0056,-0.0149,0.0277,-0.026,25 days
2024-01-08,AAPL,2024-02-02,230.0,Put,44.2,44.8,0.4596,-0.977,0.0049,-0.0156,0.0272,-0.0262,25 days
2024-01-08,AAPL,2024-02-02,235.0,Put,49.15,49.8,0.4846,-0.9837,0.0042,-0.0125,0.0204,-0.0191,25 days
2024-01-08,AAPL,2024-02-02,240.0,Put,54.15,54.8,0.5203,-0.9846,0.0037,-0.0128,0.0202,-0.0191,25 days
2024-01-08,AAPL,2024-02-23,130.0,Put,0.02,0.08,0.4554,-0.0102,0.0009,-0.0085,0.0179,-0.0025,46 days
2024-01-08,AAPL,2024-02-23,135.0,Put,0.05,0.1,0.3924,-0.0083,0.0008,-0.0061,0.0149,-0.002,46 days
2024-01-08,AAPL,2024-02-23,140.0,Put,0.08,0.13,0.3692,-0.0119,0.0012,-0.0078,0.0205,-0.0029,46 days
2024-01-08,AAPL,2024-02-23,145.0,Put,0.1,0.18,0.3433,-0.0165,0.0018,-0.0096,0.0271,-0.004,46 days
2024-01-08,AAPL,2024-02-23,150.0,Put,0.19,0.25,0.326,-0.0259,0.0028,-0.0133,0.0396,-0.0063,46 days
2024-01-08,AAPL,2024-02-23,155.0,Put,0.09,0.36,0.2852,-0.0298,0.0036,-0.0129,0.0446,-0.0072,46 days
2024-01-08,AAPL,2024-02-23,160.0,Put,0.25,0.51,0.27,-0.0493,0.0057,-0.0184,0.0716,-0.0111,46 days
2024-01-08,AAPL,2024-02-23,165.0,Put,0.71,0.77,0.2648,-0.0883,0.0092,-0.028,0.107,-0.0198,46 days
2024-01-08,AAPL,2024-02-23,170.0,Put,1.1,1.42,0.2538,-0.1419,0.0135,-0.0371,0.1491,-0.0314,46 days
2024-01-08,AAPL,2024-02-23,175.0,Put,1.88,2.05,0.237,-0.2135,0.0189,-0.0438,0.1954,-0.0462,46 days
2024-01-08,AAPL,2024-02-23,180.0,Put,3.0,3.25,0.2237,-0.3165,0.0246,-0.0488,0.2353,-0.0668,46 days
2024-01-08,AAPL,2024-02-23,185.0,Put,4.8,6.05,0.2334,-0.4504,0.0264,-0.0545,0.2597,-0.0917,46 days
2024-01-08,AAPL,2024-02-23,190.0,Put,7.3,8.55,0.2244,-0.5868,0.0275,-0.048,0.2529,-0.1106,46 days
2024-01-08,AAPL,2024-02-23,195.0,Put,10.5,11.7,0.2149,-0.7251,0.0261,-0.0352,0.2198,-0.117,46 days
2024-01-08,AAPL,2024-02-23,200.0,Put,14.0,16.95,0.2372,-0.8069,0.0207,-0.0304,0.1844,-0.1131,46 days
2024-01-08,AAPL,2024-02-23,205.0,Put,18.8,21.5,0.2634,-0.8575,0.0164,-0.027,0.1503,-0.1057,46 days
2024-01-08,AAPL,2024-02-23,210.0,Put,24.0,25.65,0.2789,-0.9043,0.0132,-0.0201,0.1116,-0.0883,46 days
2024-01-08,AAPL,2024-02-23,215.0,Put,28.75,30.15,0.2586,-0.9849,0.0092,-0.0035,0.0291,-0.0113,46 days
2024-01-08,AAPL,2024-02-23,220.0,Put,33.9,35.2,0.3166,-0.9567,0.0089,-0.0107,0.0623,-0.0526,46 days
2024-01-08,AAPL,2024-02-23,225.0,Put,38.85,40.45,0.3654,-0.9457,0.0077,-0.017,0.0746,-0.0709,46 days
2024-01-08,AAPL,2024-02-23,230.0,Put,44.0,46.4,0.4595,-0.904,0.0071,-0.0392,0.1114,-0.1135,46 days
2024-01-08,AAPL,2024-02-23,235.0,Put,48.8,50.8,0.4497,-0.9374,0.0061,-0.0258,0.0832,-0.088,46 days
2024-01-08,AAPL,2024-02-23,240.0,Put,53.8,55.25,0.4328,-0.9713,0.0052,-0.0117,0.0435,-0.0468,46 days
2024-01-10,AAPL,2024-01-26,130.0,Put,0.01,0.01,0.9103,-0.0231,0.0015,-0.06,0.0213,-0.002,16 days
2024-01-10,AAPL,2024-01-26,135.0,Put,0.01,0.02,0.5727,-0.0028,0.0003,-0.006,0.0034,-0.0002,16 days
2024-01-10,AAPL,2024-01-26,140.0,Put,0.01,0.02,0.5137,-0.0031,0.0004,-0.0059,0.0037,-0.0002,16 days
2024-01-10,AAPL,2024-01-26,145.0,Put,0.01,0.03,0.4768,-0.0049,0.0007,-0.0082,0.0055,-0.0004,16 days
2024-01-10,AAPL,2024-01-26,150.0,Put,0.01,0.03,0.4188,-0.0056,0.0009,-0.008,0.0062,-0.0004,16 days
2024-01-10,AAPL,2024-01-26,152.5,Put,0.01,0.05,0.4153,-0.0089,0.0014,-0.012,0.0094,-0.0007,16 days
2024-01-10,AAPL,2024-01-26,157.5,Put,0.03,0.06,0.3513,-0.0095,0.0018,-0.0106,0.0099,-0.0007,16 days
2024-01-10,AAPL,2024-01-26,162.5,Put,0.03,0.07,0.2979,-0.0121,0.0027,-0.0111,0.0123,-0.001,16 days
2024-01-10,AAPL,2024-01-26,167.5,Put,0.09,0.1,0.265,-0.024,0.0054,-0.0175,0.022,-0.002,16 days
2024-01-10,AAPL,2024-01-26,172.5,Put,0.18,0.2,0.2315,-0.0495,0.0113,-0.0274,0.0399,-0.0041,16 days
2024-01-10,AAPL,2024-01-26,175.0,Put,0.28,0.31,0.2178,-0.0758,0.0169,-0.0359,0.0575,-0.0058,16 days
2024-01-10,AAPL,2024-01-26,177.5,Put,0.46,0.49,0.206,-0.1184,0.0248,-0.0468,0.082,-0.009,16 days
2024-01-10,AAPL,2024-01-26,182.5,Put,1.25,1.31,0.1866,-0.2799,0.0469,-0.0698,0.1331,-0.0203,16 days
2024-01-10,AAPL,2024-01-26,185.0,Put,2.0,2.1,0.1784,-0.4059,0.057,-0.0748,0.1514,-0.028,16 days
2024-01-10,AAPL,2024-01-26,190.0,Put,4.7,4.9,0.1731,-0.6995,0.0557,-0.0593,0.1353,-0.039,16 days
2024-01-10,AAPL,2024-01-26,192.5,Put,6.55,6.85,0.1699,-0.8288,0.0457,-0.0389,0.0998,-0.0359,16 days
2024-01-10,AAPL,2024-01-26,197.5,Put,11.1,11.65,0.1953,-0.9475,0.0242,-0.0161,0.0436,-0.0206,16 days
2024-01-10,AAPL,2024-01-26,200.0,Put,13.6,14.15,0.2267,-0.9541,0.0186,-0.0173,0.0402,-0.0205,16 days
2024-01-10,AAPL,2024-01-26,205.0,Put,18.4,19.15,0.2067,-1.0,0.0,0.0,0.0,0.0,16 days
2024-01-10,AAPL,2024-01-26,210.0,Put,23.6,24.15,0.3406,-0.9681,0.0092,-0.0205,0.0293,-0.0203,16 days
2024-01-10,AAPL,2024-01-26,215.0,Put,27.9,29.15,0.2666,-1.0,0.0,0.0,0.0,0.0,16 days
2024-01-10,AAPL,2024-01-26,220.0,Put,32.95,34.15,0.3044,-1.0,0.0,0.0,0.0,0.0,16 days
2024-01-10,AAPL,2024-01-26,225.0,Put,38.6,39.15,0.4911,-0.9767,0.0049,-0.0236,0.021,-0.0202,16 days
2024-01-10,AAPL,2024-01-26,230.0,Put,42.9,44.15,0.5253,-0.9826,0.0039,-0.0184,0.0175,-0.0169,16 days
2024-01-10,AAPL,2024-01-26,235.0,Put,47.95,49.15,0.5595,-0.9868,0.0033,-0.016,0.0139,-0.0143,16 days
2024-01-10,AAPL,2024-01-26,240.0,Put,52.95,54.15,0.5937,-0.9895,0.0029,-0.0136,0.011,-0.0114,16 days
2024-01-10,AAPL,2024-02-09,130.0,Put,0.02,0.05,0.4932,-0.0041,0.0004,-0.0052,0.0064,-0.0006,30 days
2024-01-10,AAPL,2024-02-09,135.0,Put,0.03,0.06,0.4594,-0.0055,0.0006,-0.0063,0.0084,-0.0008,30 days
2024-01-10,AAPL,2024-02-09,140.0,Put,0.04,0.09,0.4319,-0.0081,0.0009,-0.0083,0.0119,-0.0013,30 days
2024-01-10,AAPL,2024-02-09,145.0,Put,0.07,0.11,0.402,-0.0117,0.0014,-0.0106,0.0163,-0.0018,30 days
2024-01-10,AAPL,2024-02-09,150.0,Put,0.1,0.12,0.3649,-0.0153,0.0019,-0.012,0.0206,-0.0024,30 days
2024-01-10,AAPL,2024-02-09,155.0,Put,0.15,0.16,0.3348,-0.0225,0.0029,-0.0153,0.0285,-0.0035,30 days
2024-01-10,AAPL,2024-02-09,160.0,Put,0.23,0.26,0.3103,-0.036,0.0047,-0.0208,0.0422,-0.0057,30 days
2024-01-10,AAPL,2024-02-09,165.0,Put,0.38,0.42,0.2867,-0.0588,0.0077,-0.0283,0.0644,-0.0086,30 days
2024-01-10,AAPL,2024-02-09,170.0,Put,0.7,0.73,0.269,-0.1014,0.0124,-0.0398,0.098,-0.0147,30 days
2024-01-10,AAPL,2024-02-09,175.0,Put,1.2,1.32,0.251,-0.1703,0.0191,-0.0522,0.1366,-0.0243,30 days
2024-01-10,AAPL,2024-02-09,180.0,Put,2.17,2.36,0.238,-0.2796,0.0269,-0.0644,0.1832,-0.0384,30 days
2024-01-10,AAPL,2024-02-09,185.0,Put,3.95,4.05,0.2307,-0.4292,0.0328,-0.0705,0.2098,-0.0556,30 days
2024-01-10,AAPL,2024-02-09,190.0,Put,6.4,6.55,0.2206,-0.6005,0.0347,-0.0627,0.2032,-0.0696,30 days
2024-01-10,AAPL,2024-02-09,195.0,Put,9.65,9.95,0.2095,-0.7728,0.0311,-0.0421,0.1611,-0.0709,30 days
2024-01-10,AAPL,2024-02-09,200.0,Put,13.8,14.2,0.2028,-0.912,0.0231,-0.0181,0.0859,-0.0464,30 days
2024-01-10,AAPL,2024-02-09,205.0,Put,18.5,19.25,0.2302,-0.9564,0.0156,-0.0103,0.0502,-0.0298,30 days
2024-01-10,AAPL,2024-02-09,210.0,Put,23.5,24.25,0.2734,-0.9627,0.0116,-0.0113,0.045,-0.0299,30 days
2024-01-10,AAPL,2024-02-09,215.0,Put,28.5,29.25,0.3145,-0.9671,0.0091,-0.0122,0.0411,-0.0301,30 days
2024-01-10,AAPL,2024-02-09,220.0,Put,32.7,34.25,0.245,-1.0,0.0,0.0,0.0,0.0,30 days
2024-01-10,AAPL,2024-02-09,225.0,Put,37.65,39.25,0.2578,-1.0,0.0,0.0,0.0,0.0,30 days
2024-01-10,AAPL,2024-02-09,230.0,Put,42.65,44.2,0.2844,-1.0,0.0,0.0,0.0,0.0,30 days
2024-01-10,AAPL,2024-02-09,235.0,Put,47.65,49.2,0.3102,-1.0,0.0,0.0,0.0,0.0,30 days
2024-01-10,AAPL,2024-02-09,240.0,Put,52.65,54.2,0.3213,-1.0,0.0,0.0,0.0,0.0,30 days
2024-01-10,AAPL,2024-03-15,130.0,Put,0.11,0.13,0.3934,-0.0107,0.0009,-0.0064,0.0223,-0.0037,65 days
2024-01-10,AAPL,2024-03-15,135.0,Put,0.16,0.17,0.3741,-0.015,0.0012,-0.0081,0.0297,-0.0052,65 days
2024-01-10,AAPL,2024-03-15,140.0,Put,0.2,0.22,0.3506,-0.0197,0.0017,-0.0095,0.0376,-0.0069,65 days
2024-01-10,AAPL,2024-03-15,145.0,Put,0.26,0.29,0.3287,-0.0266,0.0023,-0.0114,0.0483,-0.0093,65 days
2024-01-10,AAPL,2024-03-15,150.0,Put,0.36,0.39,0.3087,-0.0369,0.0033,-0.014,0.064,-0.0119,65 days
2024-01-10,AAPL,2024-03-15,155.0,Put,0.5,0.53,0.2892,-0.0515,0.0046,-0.017,0.0882,-0.0165,65 days
2024-01-10,AAPL,2024-03-15,160.0,Put,0.72,0.74,0.2714,-0.0734,0.0066,-0.0209,0.1171,-0.0233,65 days
2024-01-10,AAPL,2024-03-15,165.0,Put,1.06,1.11,0.2566,-0.1074,0.0092,-0.0258,0.1537,-0.0335,65 days
2024-01-10,AAPL,2024-03-15,170.0,Put,1.6,1.65,0.2428,-0.1563,0.0127,-0.0311,0.1921,-0.0481,65 days
2024-01-10,AAPL,2024-03-15,175.0,Put,2.42,2.48,0.2308,-0.2252,0.0169,-0.0361,0.2343,-0.0675,65 days
2024-01-10,AAPL,2024-03-15,180.0,Put,3.6,3.75,0.2202,-0.3168,0.0212,-0.0395,0.2787,-0.0915,65 days
2024-01-10,AAPL,2024-03-15,185.0,Put,5.35,5.45,0.2103,-0.4301,0.0248,-0.0394,0.3067,-0.1177,65 days
2024-01-10,AAPL,2024-03-15,190.0,Put,7.6,7.8,0.2,-0.5606,0.0268,-0.0343,0.3068,-0.1411,65 days
2024-01-10,AAPL,2024-03-15,195.0,Put,10.6,11.0,0.1944,-0.694,0.026,-0.0258,0.2745,-0.1512,65 days
2024-01-10,AAPL,2024-03-15,200.0,Put,14.1,14.8,0.1836,-0.8299,0.0241,-0.0136,0.1952,-0.1273,65 days
2024-01-10,AAPL,2024-03-15,205.0,Put,18.4,19.4,0.1818,-0.939,0.0213,-0.0048,0.0961,-0.0565,65 days
2024-01-10,AAPL,2024-03-15,210.0,Put,23.2,24.3,0.19,-0.9963,0.0068,0.0,0.012,-0.0001,65 days
2024-01-10,AAPL,2024-03-15,215.0,Put,28.3,29.4,0.237,-0.967,0.0125,-0.0033,0.0604,-0.0385,65 days
2024-01-10,AAPL,2024-03-15,220.0,Put,33.2,34.4,0.1995,-1.0,0.0,0.0,0.0,-0.0001,65 days
2024-01-10,AAPL,2024-03-15,225.0,Put,38.2,39.3,0.2061,-1.0,0.0,0.0,0.0,-0.0001,65 days
2024-01-10,AAPL,2024-03-15,230.0,Put,43.2,44.55,0.3257,-0.9681,0.0078,-0.0065,0.0578,-0.0469,65 days
2024-01-10,AAPL,2024-03-15,235.0,Put,48.2,49.4,0.2228,-1.0,0.0,0.0,0.0,-0.0001,65 days
2024-01-10,AAPL,2024-03-15,240.0,Put,53.2,54.4,0.232,-1.0,0.0,0.0,0.0,-0.0001,65 days
2024-01-12,AAPL,2024-01-26,130.0,Put,0.01,0.01,0.8673,-0.0137,0.0011,-0.0392,0.0127,-0.001,14 days
2024-01-12,AAPL,2024-01-26,135.0,Put,0.01,0.02,0.6094,-0.0028,0.0003,-0.0069,0.0032,-0.0002,14 days
2024-01-12,AAPL,2024-01-26,140.0,Put,0.01,0.02,0.5462,-0.0032,0.0004,-0.0068,0.0035,-0.0002,14 days
2024-01-12,AAPL,2024-01-26,145.0,Put,0.01,0.02,0.4848,-0.0035,0.0006,-0.0066,0.0039,-0.0002,14 days
2024-01-12,AAPL,2024-01-26,150.0,Put,0.02,0.03,0.4355,-0.0048,0.0008,-0.0078,0.0051,-0.0003,14 days
2024-01-12,AAPL,2024-01-26,152.5,Put,0.01,0.03,0.4141,-0.006,0.0011,-0.009,0.0062,-0.0004,14 days
2024-01-12,AAPL,2024-01-26,157.5,Put,0.01,0.04,0.3667,-0.0087,0.0017,-0.011,0.0086,-0.0006,14 days
2024-01-12,AAPL,2024-01-26,162.5,Put,0.04,0.06,0.3151,-0.0123,0.0027,-0.0127,0.0116,-0.0008,14 days
2024-01-12,AAPL,2024-01-26,167.5,Put,0.03,0.09,0.2602,-0.0172,0.0045,-0.0139,0.0155,-0.0012,14 days
2024-01-12,AAPL,2024-01-26,170.0,Put,0.11,0.12,0.2546,-0.0312,0.0076,-0.0224,0.0256,-0.0022,14 days
2024-01-12,AAPL,2024-01-26,175.0,Put,0.24,0.26,0.2194,-0.0695,0.0168,-0.0363,0.052,-0.0047,14 days
2024-01-12,AAPL,2024-01-26,177.5,Put,0.39,0.43,0.2056,-0.1111,0.0254,-0.0478,0.0705,-0.0074,14 days
2024-01-12,AAPL,2024-01-26,182.5,Put,1.0,1.27,0.1803,-0.2765,0.0517,-0.0718,0.1217,-0.0175,14 days
2024-01-12,AAPL,2024-01-26,185.0,Put,1.95,2.08,0.179,-0.4195,0.0613,-0.0812,0.1419,-0.0253,14 days
2024-01-12,AAPL,2024-01-26,190.0,Put,4.7,5.2,0.1795,-0.7214,0.0555,-0.0641,0.122,-0.0349,14 days
2024-01-12,AAPL,2024-01-26,192.5,Put,6.55,7.45,0.1872,-0.8299,0.0429,-0.0474,0.0919,-0.033,14 days
2024-01-12,AAPL,2024-01-26,197.5,Put,10.8,12.75,0.2368,-0.9134,0.0236,-0.0358,0.0604,-0.0277,14 days
2024-01-12,AAPL,2024-01-26,200.0,Put,13.65,15.25,0.3019,-0.8942,0.0194,-0.0572,0.0658,-0.0333,14 days
2024-01-12,AAPL,2024-01-26,205.0,Put,18.4,20.3,0.355,-0.9247,0.0134,-0.0517,0.0537,-0.0309,14 days
2024-01-12,AAPL,2024-01-26,210.0,Put,23.6,25.3,0.4399,-0.9226,0.0105,-0.068,0.0535,-0.034,14 days
2024-01-12,AAPL,2024-01-26,215.0,Put,28.4,30.3,0.4804,-0.9416,0.0081,-0.0586,0.0419,-0.0313,14 days
2024-01-12,AAPL,2024-01-26,220.0,Put,33.7,35.3,0.5736,-0.9322,0.0072,-0.082,0.0505,-0.0358,14 days
2024-01-12,AAPL,2024-01-26,225.0,Put,38.55,40.3,0.614,-0.9438,0.0059,-0.075,0.043,-0.0342,14 days
2024-01-12,AAPL,2024-01-26,230.0,Put,43.6,45.3,0.675,-0.9455,0.0052,-0.0813,0.0407,-0.0352,14 days
2024-01-12,AAPL,2024-01-26,235.0,Put,48.35,50.3,0.6917,-0.9594,0.0043,-0.0639,0.031,-0.0313,14 days
2024-01-12,AAPL,2024-01-26,240.0,Put,53.15,55.3,0.7032,-0.9715,0.0034,-0.0469,0.0236,-0.0263,14 days
2024-01-12,AAPL,2024-02-09,130.0,Put,0.01,0.04,0.5159,-0.0046,0.0005,-0.0062,0.0069,-0.0006,28 days
2024-01-12,AAPL,2024-02-09,135.0,Put,0.01,0.05,0.4792,-0.006,0.0006,-0.0073,0.0088,-0.0009,28 days
2024-01-12,AAPL,2024-02-09,140.0,Put,0.04,0.06,0.4305,-0.0066,0.0008,-0.0072,0.0096,-0.0009,28 days
2024-01-12,AAPL,2024-02-09,145.0,Put,0.06,0.08,0.3999,-0.0097,0.0012,-0.0092,0.0133,-0.0014,28 days
2024-01-12,AAPL,2024-02-09,150.0,Put,0.1,0.11,0.3726,-0.0149,0.0019,-0.0124,0.0194,-0.0022,28 days
2024-01-12,AAPL,2024-02-09,155.0,Put,0.14,0.16,0.3421,-0.0221,0.0029,-0.0159,0.0271,-0.0032,28 days
2024-01-12,AAPL,2024-02-09,160.0,Put,0.22,0.24,0.3146,-0.0347,0.0047,-0.0212,0.0395,-0.0051,28 days
2024-01-12,AAPL,2024-02-09,165.0,Put,0.37,0.39,0.2904,-0.0574,0.0077,-0.0292,0.0623,-0.0079,28 days
2024-01-12,AAPL,2024-02-09,170.0,Put,0.65,0.7,0.2706,-0.0993,0.0126,-0.0409,0.0948,-0.0134,28 days
2024-01-12,AAPL,2024-02-09,175.0,Put,1.26,1.33,0.2582,-0.1751,0.0195,-0.0568,0.1325,-0.0233,28 days
